Parameters of the vcal vs. pulse height fits
par[3] + par[2] * TMath::TanH(par[0]*x[0] - par[1])
+1.568749e-03 +6.792202e-01 +1.204322e+03 +3.329456e+02     Pix  3 72
+1.838178e-03 +7.410360e-01 +1.142163e+03 +3.448270e+02     Pix  3 73
+1.681410e-03 +7.076193e-01 +1.174378e+03 +3.196560e+02     Pix  3 74
+1.787598e-03 +8.082346e-01 +1.118716e+03 +3.781103e+02     Pix  3 75
+1.661241e-03 +6.888872e-01 +1.189723e+03 +3.078325e+02     Pix  3 76
+1.745450e-03 +7.043094e-01 +1.158614e+03 +3.345446e+02     Pix  3 77
+1.663686e-03 +6.680012e-01 +1.201028e+03 +3.194591e+02     Pix  3 78
+1.436911e-03 +6.175146e-01 +1.244938e+03 +3.172295e+02     Pix  3 79
+2.124499e-03 +8.405046e-01 +1.071064e+03 +4.700492e+02     Pix  4  0
+1.735971e-03 +5.932042e-01 +1.250805e+03 +2.934692e+02     Pix  4  1
+1.887451e-03 +7.356680e-01 +1.134706e+03 +3.825213e+02     Pix  4  2
+2.055498e-03 +8.610576e-01 +1.076452e+03 +4.614156e+02     Pix  4  3
+2.220125e-03 +8.809258e-01 +1.061163e+03 +4.561470e+02     Pix  4  4
+2.053346e-03 +8.191203e-01 +1.083522e+03 +4.295269e+02     Pix  4  5
+1.924199e-03 +7.770160e-01 +1.115586e+03 +4.376140e+02     Pix  4  6
+1.972147e-03 +7.551181e-01 +1.116699e+03 +4.221049e+02     Pix  4  7
+2.095138e-03 +8.351310e-01 +1.081527e+03 +4.289144e+02     Pix  4  8
+1.940823e-03 +7.612936e-01 +1.128614e+03 +4.085487e+02     Pix  4  9
+1.960821e-03 +7.337905e-01 +1.117194e+03 +4.105131e+02     Pix  4 10
+1.948871e-03 +7.790441e-01 +1.105713e+03 +3.942317e+02     Pix  4 11
+1.959498e-03 +7.870032e-01 +1.105173e+03 +4.290911e+02     Pix  4 12
+1.745520e-03 +7.713490e-01 +1.134895e+03 +3.943151e+02     Pix  4 13
+1.994890e-03 +8.215502e-01 +1.099887e+03 +3.872592e+02     Pix  4 14
+2.098650e-03 +8.465533e-01 +1.074604e+03 +4.456996e+02     Pix  4 15
+2.056737e-03 +8.276725e-01 +1.085324e+03 +4.180633e+02     Pix  4 16
+1.874758e-03 +7.927811e-01 +1.103346e+03 +3.997409e+02     Pix  4 17
+2.017282e-03 +7.886596e-01 +1.102847e+03 +4.221674e+02     Pix  4 18
+1.986653e-03 +7.633478e-01 +1.110606e+03 +4.030188e+02     Pix  4 19
+1.932156e-03 +7.817916e-01 +1.113108e+03 +3.845177e+02     Pix  4 20
+1.904159e-03 +7.947290e-01 +1.112885e+03 +4.134813e+02     Pix  4 21
+1.851911e-03 +7.585051e-01 +1.125864e+03 +3.900774e+02     Pix  4 22
+1.984705e-03 +7.892649e-01 +1.097261e+03 +3.952792e+02     Pix  4 23
+2.202652e-03 +8.392028e-01 +1.076470e+03 +4.375650e+02     Pix  4 24
+1.938779e-03 +7.890539e-01 +1.100461e+03 +4.101379e+02     Pix  4 25
+1.914939e-03 +6.792038e-01 +1.167662e+03 +3.345316e+02     Pix  4 26
+1.780694e-03 +6.901941e-01 +1.177069e+03 +3.500470e+02     Pix  4 27
+1.837728e-03 +6.865206e-01 +1.164438e+03 +3.458821e+02     Pix  4 28
+1.805829e-03 +6.701052e-01 +1.187197e+03 +3.103464e+02     Pix  4 29
+1.962502e-03 +7.513130e-01 +1.122836e+03 +3.967366e+02     Pix  4 30
+1.823614e-03 +6.736457e-01 +1.171306e+03 +3.459800e+02     Pix  4 31
+1.921219e-03 +7.601124e-01 +1.112740e+03 +3.791720e+02     Pix  4 32
+1.874843e-03 +7.497132e-01 +1.131665e+03 +3.901613e+02     Pix  4 33
+1.945667e-03 +7.979330e-01 +1.103236e+03 +3.817522e+02     Pix  4 34
+1.883154e-03 +6.846832e-01 +1.171332e+03 +3.211953e+02     Pix  4 35
+2.020577e-03 +8.124230e-01 +1.090134e+03 +4.178539e+02     Pix  4 36
+2.045234e-03 +8.069048e-01 +1.098460e+03 +4.005378e+02     Pix  4 37
+1.898469e-03 +7.303451e-01 +1.129597e+03 +3.592096e+02     Pix  4 38
+1.908940e-03 +8.226478e-01 +1.099171e+03 +4.076951e+02     Pix  4 39
+1.801932e-03 +7.557022e-01 +1.125616e+03 +3.842818e+02     Pix  4 40
+1.804384e-03 +6.972818e-01 +1.152862e+03 +3.451250e+02     Pix  4 41
+1.850403e-03 +7.563793e-01 +1.138911e+03 +3.777227e+02     Pix  4 42
+1.912216e-03 +7.331276e-01 +1.139758e+03 +3.598582e+02     Pix  4 43
+1.861682e-03 +7.511997e-01 +1.125067e+03 +3.647419e+02     Pix  4 44
+1.732083e-03 +6.972456e-01 +1.164656e+03 +3.597881e+02     Pix  4 45
+2.028897e-03 +7.338350e-01 +1.123333e+03 +3.734635e+02     Pix  4 46
+1.756875e-03 +6.977517e-01 +1.154871e+03 +3.472380e+02     Pix  4 47
+2.182873e-03 +8.413396e-01 +1.066828e+03 +4.366747e+02     Pix  4 48
+1.855671e-03 +7.384326e-01 +1.134986e+03 +3.596578e+02     Pix  4 49
+1.791262e-03 +6.820519e-01 +1.164191e+03 +3.285620e+02     Pix  4 50
+1.923029e-03 +7.290290e-01 +1.135595e+03 +3.693228e+02     Pix  4 51
+2.044953e-03 +7.657879e-01 +1.113185e+03 +3.700939e+02     Pix  4 52
+1.964487e-03 +7.253421e-01 +1.123725e+03 +3.608491e+02     Pix  4 53
+1.839000e-03 +7.020138e-01 +1.153504e+03 +3.718896e+02     Pix  4 54
+1.816473e-03 +6.978021e-01 +1.147519e+03 +3.624201e+02     Pix  4 55
+1.855812e-03 +7.725847e-01 +1.123928e+03 +3.519129e+02     Pix  4 56
+1.881936e-03 +7.328913e-01 +1.136082e+03 +3.752692e+02     Pix  4 57
+1.772974e-03 +7.017146e-01 +1.160814e+03 +3.414273e+02     Pix  4 58
+1.989707e-03 +7.965904e-01 +1.101744e+03 +3.727045e+02     Pix  4 59
+1.702343e-03 +7.142291e-01 +1.165613e+03 +3.542684e+02     Pix  4 60
+1.910591e-03 +7.467169e-01 +1.136528e+03 +3.594691e+02     Pix  4 61
+1.681700e-03 +6.810609e-01 +1.163575e+03 +3.435496e+02     Pix  4 62
+1.810612e-03 +7.645599e-01 +1.137213e+03 +3.687838e+02     Pix  4 63
+1.846019e-03 +7.239877e-01 +1.142786e+03 +3.492382e+02     Pix  4 64
+1.819533e-03 +7.163507e-01 +1.139444e+03 +3.576237e+02     Pix  4 65
+1.731210e-03 +6.846291e-01 +1.176718e+03 +3.534483e+02     Pix  4 66
+1.791217e-03 +7.175301e-01 +1.147966e+03 +3.643306e+02     Pix  4 67
+1.674798e-03 +7.225044e-01 +1.146607e+03 +3.424421e+02     Pix  4 68
+1.992084e-03 +6.878105e-01 +1.152033e+03 +3.503174e+02     Pix  4 69
+1.824884e-03 +8.070764e-01 +1.104177e+03 +3.725681e+02     Pix  4 70
+1.887738e-03 +7.980962e-01 +1.098096e+03 +3.681616e+02     Pix  4 71
+1.741260e-03 +7.082670e-01 +1.160679e+03 +3.541023e+02     Pix  4 72
+1.970678e-03 +8.344252e-01 +1.069401e+03 +4.147123e+02     Pix  4 73
+1.761916e-03 +7.657648e-01 +1.116628e+03 +3.743109e+02     Pix  4 74
+1.716384e-03 +7.356074e-01 +1.141987e+03 +3.854791e+02     Pix  4 75
+1.884891e-03 +7.871073e-01 +1.112413e+03 +3.810712e+02     Pix  4 76
+1.920562e-03 +6.953559e-01 +1.152114e+03 +3.362616e+02     Pix  4 77
+1.803436e-03 +7.927509e-01 +1.112181e+03 +4.033348e+02     Pix  4 78
+1.491056e-03 +6.465209e-01 +1.210156e+03 +3.561656e+02     Pix  4 79
+1.863717e-03 +7.384563e-01 +1.148659e+03 +4.068188e+02     Pix  5  0
+2.057838e-03 +8.582683e-01 +1.071103e+03 +4.536383e+02     Pix  5  1
+2.151120e-03 +8.664341e-01 +1.063523e+03 +4.497942e+02     Pix  5  2
+1.939589e-03 +8.061446e-01 +1.095275e+03 +4.551093e+02     Pix  5  3
+2.155589e-03 +8.796379e-01 +1.054368e+03 +4.769652e+02     Pix  5  4
+2.123459e-03 +8.551557e-01 +1.073443e+03 +4.405921e+02     Pix  5  5
+2.000629e-03 +8.196340e-01 +1.094156e+03 +4.559319e+02     Pix  5  6
+2.077289e-03 +8.247263e-01 +1.073048e+03 +4.689495e+02     Pix  5  7
+2.081237e-03 +8.371343e-01 +1.075672e+03 +4.458883e+02     Pix  5  8
+1.915289e-03 +7.827538e-01 +1.116833e+03 +4.192592e+02     Pix  5  9
+2.150219e-03 +8.583436e-01 +1.059105e+03 +4.574736e+02     Pix  5 10
+1.870123e-03 +7.588328e-01 +1.128936e+03 +3.875354e+02     Pix  5 11
+1.899693e-03 +7.854150e-01 +1.117844e+03 +4.199430e+02     Pix  5 12
+1.916912e-03 +7.909912e-01 +1.107681e+03 +4.127047e+02     Pix  5 13
+2.055521e-03 +8.121749e-01 +1.071800e+03 +4.384350e+02     Pix  5 14
+2.195348e-03 +8.566820e-01 +1.063083e+03 +4.574612e+02     Pix  5 15
+2.104259e-03 +8.525079e-01 +1.067552e+03 +4.376808e+02     Pix  5 16
+2.131583e-03 +8.348205e-01 +1.079139e+03 +4.225685e+02     Pix  5 17
+2.002149e-03 +8.112871e-01 +1.089585e+03 +4.404721e+02     Pix  5 18
+2.237691e-03 +8.597023e-01 +1.059560e+03 +4.489350e+02     Pix  5 19
+2.003867e-03 +8.007020e-01 +1.096301e+03 +4.070779e+02     Pix  5 20
+2.039671e-03 +8.058526e-01 +1.095558e+03 +4.294706e+02     Pix  5 21
+2.015772e-03 +7.711420e-01 +1.113327e+03 +4.050141e+02     Pix  5 22
+1.949727e-03 +7.844886e-01 +1.099677e+03 +4.051342e+02     Pix  5 23
+1.906912e-03 +7.491531e-01 +1.135030e+03 +4.020906e+02     Pix  5 24
+1.944262e-03 +7.277739e-01 +1.131047e+03 +3.872842e+02     Pix  5 25
+2.191317e-03 +8.138472e-01 +1.070541e+03 +4.308513e+02     Pix  5 26
+2.041625e-03 +8.290827e-01 +1.083163e+03 +4.468833e+02     Pix  5 27
+1.795814e-03 +7.169521e-01 +1.160439e+03 +3.657892e+02     Pix  5 28
+2.075779e-03 +7.990844e-01 +1.092418e+03 +4.095022e+02     Pix  5 29
+1.954265e-03 +7.376292e-01 +1.128000e+03 +4.137912e+02     Pix  5 30
+1.938704e-03 +7.766289e-01 +1.113285e+03 +4.039170e+02     Pix  5 31
+1.875456e-03 +7.401862e-01 +1.135338e+03 +3.769362e+02     Pix  5 32
+2.051384e-03 +7.682918e-01 +1.118778e+03 +4.011024e+02     Pix  5 33
+1.982261e-03 +7.945210e-01 +1.106498e+03 +3.980639e+02     Pix  5 34
+1.967878e-03 +7.762972e-01 +1.107348e+03 +3.981079e+02     Pix  5 35
+1.932048e-03 +7.512234e-01 +1.136020e+03 +3.917517e+02     Pix  5 36
+1.952255e-03 +7.921214e-01 +1.109786e+03 +4.002482e+02     Pix  5 37
+1.943418e-03 +7.668485e-01 +1.106418e+03 +3.954186e+02     Pix  5 38
+1.866123e-03 +6.844271e-01 +1.167928e+03 +3.624945e+02     Pix  5 39
+2.156955e-03 +8.226554e-01 +1.080698e+03 +4.220091e+02     Pix  5 40
+2.013969e-03 +7.942391e-01 +1.104857e+03 +3.859993e+02     Pix  5 41
+1.935125e-03 +7.562265e-01 +1.127191e+03 +3.963859e+02     Pix  5 42
+1.774163e-03 +7.213918e-01 +1.150386e+03 +3.654134e+02     Pix  5 43
+2.278090e-03 +8.451982e-01 +1.064473e+03 +4.226990e+02     Pix  5 44
+1.969431e-03 +7.282662e-01 +1.136930e+03 +3.749685e+02     Pix  5 45
+2.002053e-03 +7.596119e-01 +1.106652e+03 +3.960424e+02     Pix  5 46
+1.963083e-03 +7.533093e-01 +1.125929e+03 +3.601541e+02     Pix  5 47
+1.958683e-03 +7.564758e-01 +1.117561e+03 +4.080382e+02     Pix  5 48
+2.071588e-03 +7.664383e-01 +1.118113e+03 +3.820794e+02     Pix  5 49
+2.107021e-03 +8.201471e-01 +1.067628e+03 +4.283250e+02     Pix  5 50
+1.917318e-03 +7.413851e-01 +1.142781e+03 +3.692606e+02     Pix  5 51
+1.933373e-03 +7.724577e-01 +1.125118e+03 +3.760787e+02     Pix  5 52
+2.049454e-03 +7.862527e-01 +1.099931e+03 +3.778472e+02     Pix  5 53
+1.994246e-03 +8.203030e-01 +1.098805e+03 +4.070199e+02     Pix  5 54
+1.980424e-03 +8.446991e-01 +1.086677e+03 +4.085465e+02     Pix  5 55
+1.857947e-03 +7.122665e-01 +1.147531e+03 +3.517413e+02     Pix  5 56
+2.029955e-03 +7.562550e-01 +1.119337e+03 +3.909073e+02     Pix  5 57
+2.100011e-03 +8.393104e-01 +1.073374e+03 +4.135320e+02     Pix  5 58
+1.717549e-03 +6.996150e-01 +1.152175e+03 +3.524170e+02     Pix  5 59
+2.115853e-03 +7.960015e-01 +1.101078e+03 +4.034535e+02     Pix  5 60
+1.858564e-03 +7.153328e-01 +1.147644e+03 +3.549599e+02     Pix  5 61
+1.763856e-03 +6.361291e-01 +1.192443e+03 +3.162575e+02     Pix  5 62
+1.912296e-03 +7.967135e-01 +1.118899e+03 +3.880351e+02     Pix  5 63
+1.847561e-03 +7.566072e-01 +1.134021e+03 +3.676842e+02     Pix  5 64
+1.764955e-03 +7.105229e-01 +1.159259e+03 +3.379276e+02     Pix  5 65
+1.768235e-03 +7.254775e-01 +1.160122e+03 +3.757375e+02     Pix  5 66
+1.928595e-03 +7.553494e-01 +1.136095e+03 +3.674985e+02     Pix  5 67
+1.756175e-03 +7.271573e-01 +1.152875e+03 +3.480601e+02     Pix  5 68
+1.831651e-03 +7.608436e-01 +1.132719e+03 +3.819138e+02     Pix  5 69
+1.909535e-03 +7.442060e-01 +1.135815e+03 +3.610632e+02     Pix  5 70
+1.713256e-03 +7.580599e-01 +1.147205e+03 +3.447790e+02     Pix  5 71
+1.740224e-03 +7.059810e-01 +1.177241e+03 +3.461498e+02     Pix  5 72
+1.766344e-03 +7.531271e-01 +1.139361e+03 +3.593274e+02     Pix  5 73
+1.625975e-03 +6.552817e-01 +1.189486e+03 +3.418796e+02     Pix  5 74
+2.134496e-03 +8.426520e-01 +1.081563e+03 +4.341223e+02     Pix  5 75
+1.575742e-03 +6.477975e-01 +1.212920e+03 +3.289851e+02     Pix  5 76
+1.818191e-03 +7.852223e-01 +1.118704e+03 +3.784528e+02     Pix  5 77
+1.681340e-03 +7.361195e-01 +1.161452e+03 +3.765302e+02     Pix  5 78
+1.549824e-03 +6.920644e-01 +1.202264e+03 +3.454954e+02     Pix  5 79
+1.869500e-03 +7.579465e-01 +1.138708e+03 +3.712933e+02     Pix  6  0
+1.918917e-03 +6.699716e-01 +1.179593e+03 +3.120167e+02     Pix  6  1
+1.986755e-03 +7.852253e-01 +1.101581e+03 +3.715114e+02     Pix  6  2
+1.997950e-03 +8.315541e-01 +1.089669e+03 +4.095218e+02     Pix  6  3
+1.801016e-03 +7.575262e-01 +1.141649e+03 +3.594702e+02     Pix  6  4
+2.224875e-03 +8.440384e-01 +1.056455e+03 +4.144911e+02     Pix  6  5
+1.951523e-03 +7.386466e-01 +1.130109e+03 +3.792463e+02     Pix  6  6
+1.878553e-03 +7.530973e-01 +1.143445e+03 +3.528801e+02     Pix  6  7
+1.868716e-03 +6.869665e-01 +1.163989e+03 +3.203923e+02     Pix  6  8
+1.871694e-03 +6.977348e-01 +1.171837e+03 +3.334898e+02     Pix  6  9
+2.065961e-03 +8.061061e-01 +1.093357e+03 +3.791571e+02     Pix  6 10
+1.923473e-03 +7.736691e-01 +1.114230e+03 +3.468424e+02     Pix  6 11
+1.940556e-03 +7.878018e-01 +1.119613e+03 +3.666654e+02     Pix  6 12
+2.354090e-03 +8.781341e-01 +1.059876e+03 +4.076680e+02     Pix  6 13
+1.806153e-03 +7.203551e-01 +1.154507e+03 +3.257022e+02     Pix  6 14
+1.964823e-03 +7.651948e-01 +1.113245e+03 +3.739397e+02     Pix  6 15
+1.865192e-03 +7.578031e-01 +1.132762e+03 +3.414433e+02     Pix  6 16
+1.851901e-03 +7.367711e-01 +1.132967e+03 +3.280081e+02     Pix  6 17
+1.942925e-03 +7.993376e-01 +1.096218e+03 +3.919730e+02     Pix  6 18
+1.997400e-03 +8.161234e-01 +1.094682e+03 +3.664040e+02     Pix  6 19
+1.804132e-03 +7.197438e-01 +1.141262e+03 +3.254588e+02     Pix  6 20
+1.824240e-03 +7.095772e-01 +1.156675e+03 +3.336284e+02     Pix  6 21
+1.861308e-03 +6.807353e-01 +1.161008e+03 +3.091960e+02     Pix  6 22
+2.094422e-03 +7.887669e-01 +1.093061e+03 +3.515096e+02     Pix  6 23
+1.945122e-03 +7.789432e-01 +1.126295e+03 +3.449973e+02     Pix  6 24
+1.899569e-03 +7.575325e-01 +1.126894e+03 +3.432024e+02     Pix  6 25
+1.814535e-03 +7.052079e-01 +1.145907e+03 +3.159215e+02     Pix  6 26
+2.047234e-03 +8.504618e-01 +1.085546e+03 +3.845598e+02     Pix  6 27
+1.829860e-03 +6.873780e-01 +1.167983e+03 +2.988162e+02     Pix  6 28
+1.899842e-03 +7.409973e-01 +1.128782e+03 +3.271506e+02     Pix  6 29
+1.962887e-03 +7.647009e-01 +1.125344e+03 +3.524591e+02     Pix  6 30
+1.949314e-03 +7.304176e-01 +1.134777e+03 +3.274089e+02     Pix  6 31
+2.057216e-03 +7.910697e-01 +1.094226e+03 +3.461198e+02     Pix  6 32
+1.883378e-03 +7.447804e-01 +1.131177e+03 +3.492907e+02     Pix  6 33
+1.719874e-03 +7.206884e-01 +1.162152e+03 +3.097812e+02     Pix  6 34
+2.115012e-03 +8.312849e-01 +1.071226e+03 +3.671357e+02     Pix  6 35
+1.769776e-03 +7.257467e-01 +1.156618e+03 +3.259765e+02     Pix  6 36
+1.787062e-03 +6.856402e-01 +1.177172e+03 +2.894961e+02     Pix  6 37
+2.033334e-03 +7.666936e-01 +1.112153e+03 +3.341464e+02     Pix  6 38
+1.780939e-03 +7.377660e-01 +1.150486e+03 +3.202849e+02     Pix  6 39
+1.922127e-03 +7.491766e-01 +1.127759e+03 +3.276567e+02     Pix  6 40
+1.947761e-03 +7.753322e-01 +1.109227e+03 +3.287784e+02     Pix  6 41
+2.295740e-03 +8.642508e-01 +1.073021e+03 +3.844728e+02     Pix  6 42
+2.014158e-03 +7.471696e-01 +1.117915e+03 +3.368655e+02     Pix  6 43
+1.879826e-03 +6.742208e-01 +1.167707e+03 +2.781316e+02     Pix  6 44
+1.871538e-03 +7.232301e-01 +1.140223e+03 +3.237670e+02     Pix  6 45
+1.955410e-03 +7.587721e-01 +1.124263e+03 +3.138101e+02     Pix  6 46
+1.957027e-03 +7.721556e-01 +1.115973e+03 +3.128439e+02     Pix  6 47
+1.831431e-03 +7.325355e-01 +1.149525e+03 +3.260973e+02     Pix  6 48
+1.888245e-03 +7.305068e-01 +1.128730e+03 +3.264936e+02     Pix  6 49
+1.908315e-03 +7.623999e-01 +1.120843e+03 +3.151578e+02     Pix  6 50
+1.790733e-03 +6.888737e-01 +1.170733e+03 +3.033857e+02     Pix  6 51
+1.653322e-03 +6.721682e-01 +1.186350e+03 +2.831310e+02     Pix  6 52
+1.839351e-03 +7.065985e-01 +1.145889e+03 +2.962167e+02     Pix  6 53
+1.816365e-03 +7.862515e-01 +1.124590e+03 +3.332513e+02     Pix  6 54
+1.917602e-03 +7.356147e-01 +1.127198e+03 +3.186041e+02     Pix  6 55
+1.827806e-03 +7.396593e-01 +1.135381e+03 +3.047639e+02     Pix  6 56
+1.799451e-03 +7.443901e-01 +1.139616e+03 +3.311498e+02     Pix  6 57
+1.921359e-03 +7.339022e-01 +1.139681e+03 +3.188503e+02     Pix  6 58
+1.685216e-03 +6.461177e-01 +1.201753e+03 +2.556005e+02     Pix  6 59
+1.811777e-03 +7.222906e-01 +1.146701e+03 +3.224873e+02     Pix  6 60
+1.846342e-03 +7.598070e-01 +1.125156e+03 +3.307910e+02     Pix  6 61
+1.775233e-03 +7.467219e-01 +1.135699e+03 +3.042439e+02     Pix  6 62
+1.987191e-03 +7.968921e-01 +1.113682e+03 +3.485613e+02     Pix  6 63
+1.691037e-03 +7.046810e-01 +1.160314e+03 +3.180718e+02     Pix  6 64
+1.764903e-03 +6.874389e-01 +1.168073e+03 +2.788934e+02     Pix  6 65
+2.263090e-03 +9.151673e-01 +1.060920e+03 +3.992574e+02     Pix  6 66
+1.693240e-03 +6.802340e-01 +1.169572e+03 +3.071891e+02     Pix  6 67
+1.569867e-03 +6.243903e-01 +1.231613e+03 +2.428546e+02     Pix  6 68
+1.873373e-03 +7.171908e-01 +1.154317e+03 +3.154596e+02     Pix  6 69
+1.662873e-03 +6.972511e-01 +1.167731e+03 +3.115365e+02     Pix  6 70
+1.763289e-03 +7.643959e-01 +1.118895e+03 +3.187188e+02     Pix  6 71
+1.752065e-03 +7.358449e-01 +1.147428e+03 +3.232183e+02     Pix  6 72
+1.803446e-03 +7.598015e-01 +1.122870e+03 +3.369340e+02     Pix  6 73
+1.930247e-03 +7.598644e-01 +1.112335e+03 +3.213426e+02     Pix  6 74
+1.807885e-03 +7.721121e-01 +1.123464e+03 +3.351474e+02     Pix  6 75
+1.673489e-03 +7.342488e-01 +1.150038e+03 +3.185380e+02     Pix  6 76
+1.845289e-03 +7.622094e-01 +1.104832e+03 +3.424612e+02     Pix  6 77
+1.636197e-03 +7.405559e-01 +1.150885e+03 +3.411503e+02     Pix  6 78
+1.696163e-03 +7.645231e-01 +1.133769e+03 +3.373655e+02     Pix  6 79
+1.856710e-03 +7.021053e-01 +1.178909e+03 +3.192236e+02     Pix  7  0
+1.974500e-03 +7.822796e-01 +1.125474e+03 +3.615964e+02     Pix  7  1
+1.919824e-03 +7.675953e-01 +1.114936e+03 +3.743015e+02     Pix  7  2
+1.938786e-03 +8.054192e-01 +1.108423e+03 +3.964447e+02     Pix  7  3
+2.283848e-03 +8.370264e-01 +1.080579e+03 +4.088156e+02     Pix  7  4
+2.012595e-03 +7.916184e-01 +1.109987e+03 +3.640968e+02     Pix  7  5
+2.003954e-03 +8.077243e-01 +1.095703e+03 +4.129657e+02     Pix  7  6
+2.118909e-03 +8.581538e-01 +1.071159e+03 +4.153044e+02     Pix  7  7
+2.024342e-03 +8.035742e-01 +1.101224e+03 +3.771629e+02     Pix  7  8
+1.997925e-03 +7.898039e-01 +1.120033e+03 +3.778446e+02     Pix  7  9
+2.071447e-03 +8.083738e-01 +1.090608e+03 +3.896811e+02     Pix  7 10
+2.198210e-03 +8.354783e-01 +1.073423e+03 +3.890523e+02     Pix  7 11
+1.904864e-03 +7.768469e-01 +1.124650e+03 +3.714768e+02     Pix  7 12
+1.927679e-03 +7.608838e-01 +1.128400e+03 +3.615651e+02     Pix  7 13
+2.004176e-03 +8.015849e-01 +1.086341e+03 +3.803646e+02     Pix  7 14
+2.050778e-03 +8.564250e-01 +1.078250e+03 +4.005309e+02     Pix  7 15
+2.132847e-03 +8.557054e-01 +1.074705e+03 +3.898723e+02     Pix  7 16
+1.972276e-03 +7.804332e-01 +1.113746e+03 +3.431488e+02     Pix  7 17
+2.095372e-03 +8.167579e-01 +1.092554e+03 +3.907144e+02     Pix  7 18
+2.100389e-03 +8.614228e-01 +1.086857e+03 +3.668586e+02     Pix  7 19
+1.956406e-03 +7.416501e-01 +1.140486e+03 +3.179504e+02     Pix  7 20
+1.962741e-03 +7.557317e-01 +1.133644e+03 +3.502003e+02     Pix  7 21
+2.106519e-03 +7.963293e-01 +1.106723e+03 +3.669758e+02     Pix  7 22
+1.959934e-03 +7.688018e-01 +1.115221e+03 +3.390340e+02     Pix  7 23
+2.089924e-03 +8.296823e-01 +1.088149e+03 +3.923146e+02     Pix  7 24
+1.885511e-03 +7.657436e-01 +1.118307e+03 +3.662646e+02     Pix  7 25
+2.042726e-03 +8.188013e-01 +1.092364e+03 +3.669493e+02     Pix  7 26
+2.028454e-03 +7.680991e-01 +1.118776e+03 +3.695302e+02     Pix  7 27
+1.870893e-03 +7.792268e-01 +1.118715e+03 +3.633178e+02     Pix  7 28
+2.040634e-03 +7.755085e-01 +1.101842e+03 +3.635914e+02     Pix  7 29
+1.881408e-03 +7.784317e-01 +1.123291e+03 +3.713927e+02     Pix  7 30
+1.774641e-03 +7.198208e-01 +1.161691e+03 +3.265046e+02     Pix  7 31
+2.007225e-03 +7.833235e-01 +1.107434e+03 +3.504205e+02     Pix  7 32
+1.913974e-03 +6.692866e-01 +1.186527e+03 +2.985532e+02     Pix  7 33
+1.828840e-03 +7.212388e-01 +1.151589e+03 +3.301187e+02     Pix  7 34
+1.927527e-03 +7.410753e-01 +1.123818e+03 +3.321781e+02     Pix  7 35
+2.002052e-03 +7.754906e-01 +1.119601e+03 +3.508838e+02     Pix  7 36
+1.971044e-03 +7.753078e-01 +1.115988e+03 +3.537030e+02     Pix  7 37
+1.889087e-03 +7.672869e-01 +1.123846e+03 +3.277325e+02     Pix  7 38
+2.031739e-03 +7.925534e-01 +1.105002e+03 +3.633124e+02     Pix  7 39
+1.817006e-03 +6.933913e-01 +1.165600e+03 +3.125099e+02     Pix  7 40
+1.994081e-03 +8.008456e-01 +1.095560e+03 +3.656244e+02     Pix  7 41
+2.118669e-03 +8.011915e-01 +1.096923e+03 +3.747833e+02     Pix  7 42
+2.236721e-03 +8.574100e-01 +1.071164e+03 +3.847687e+02     Pix  7 43
+1.934311e-03 +7.780690e-01 +1.113984e+03 +3.380746e+02     Pix  7 44
+2.034103e-03 +7.869136e-01 +1.103486e+03 +3.716346e+02     Pix  7 45
+2.059746e-03 +8.029312e-01 +1.096529e+03 +3.543176e+02     Pix  7 46
+2.067432e-03 +8.345027e-01 +1.077909e+03 +3.587519e+02     Pix  7 47
+1.868517e-03 +7.544133e-01 +1.143257e+03 +3.345657e+02     Pix  7 48
+1.999646e-03 +8.036178e-01 +1.105529e+03 +3.505994e+02     Pix  7 49
+2.283433e-03 +8.631193e-01 +1.061917e+03 +3.813016e+02     Pix  7 50
+2.000334e-03 +8.261766e-01 +1.092894e+03 +3.625191e+02     Pix  7 51
+1.907863e-03 +7.362472e-01 +1.138088e+03 +3.164323e+02     Pix  7 52
+2.001333e-03 +7.720993e-01 +1.108428e+03 +3.372458e+02     Pix  7 53
+1.972441e-03 +8.059666e-01 +1.103932e+03 +3.636293e+02     Pix  7 54
+1.733311e-03 +7.494065e-01 +1.146452e+03 +3.148934e+02     Pix  7 55
+1.870218e-03 +7.712817e-01 +1.121415e+03 +3.190391e+02     Pix  7 56
+2.081566e-03 +8.052141e-01 +1.109007e+03 +3.514339e+02     Pix  7 57
+1.941765e-03 +7.908430e-01 +1.103778e+03 +3.523914e+02     Pix  7 58
+1.786824e-03 +7.200839e-01 +1.152185e+03 +3.044068e+02     Pix  7 59
+1.773538e-03 +7.141422e-01 +1.167558e+03 +3.102546e+02     Pix  7 60
+1.711066e-03 +7.021503e-01 +1.159870e+03 +3.159577e+02     Pix  7 61
+1.934898e-03 +7.442204e-01 +1.125997e+03 +3.252819e+02     Pix  7 62
+1.846233e-03 +7.725595e-01 +1.125385e+03 +3.409420e+02     Pix  7 63
+1.907465e-03 +8.014226e-01 +1.111902e+03 +3.416286e+02     Pix  7 64
+1.836633e-03 +7.381773e-01 +1.144939e+03 +2.969294e+02     Pix  7 65
+1.818539e-03 +7.645210e-01 +1.143484e+03 +3.175958e+02     Pix  7 66
+1.697691e-03 +7.178952e-01 +1.158390e+03 +3.155592e+02     Pix  7 67
+1.661545e-03 +6.751008e-01 +1.196123e+03 +2.717940e+02     Pix  7 68
