Parameters of the vcal vs. pulse height fits
par[3] + par[2] * TMath::TanH(par[0]*x[0] - par[1])
+4.539872e-03 +1.198518e+00 +5.857366e+02 -1.462037e+01     Pix 31 61
+4.549616e-03 +1.204187e+00 +5.831727e+02 -1.172893e+01     Pix 31 62
+4.542823e-03 +1.173376e+00 +5.838470e+02 -1.440349e+01     Pix 31 63
+4.567899e-03 +1.214969e+00 +5.810781e+02 -1.241647e+01     Pix 31 64
+4.472827e-03 +1.194560e+00 +5.857493e+02 -1.816072e+01     Pix 31 65
+4.443842e-03 +1.187185e+00 +5.911133e+02 -1.706125e+01     Pix 31 66
+4.511524e-03 +1.138113e+00 +5.870425e+02 -1.368356e+01     Pix 31 67
+4.326927e-03 +1.122875e+00 +5.921444e+02 -1.490700e+01     Pix 31 68
+4.475512e-03 +1.193947e+00 +5.809691e+02 -9.565389e+00     Pix 31 69
+4.299249e-03 +1.159503e+00 +5.905101e+02 -1.970324e+01     Pix 31 70
+4.484957e-03 +1.217387e+00 +5.787271e+02 -8.997666e+00     Pix 31 71
+4.392762e-03 +1.128365e+00 +5.961432e+02 -2.188490e+01     Pix 31 72
+4.368771e-03 +1.180800e+00 +5.887772e+02 -1.746921e+01     Pix 31 73
+4.307881e-03 +1.181321e+00 +5.919799e+02 -2.058505e+01     Pix 31 74
+4.441905e-03 +1.177013e+00 +5.867930e+02 -1.158857e+01     Pix 31 75
+4.429512e-03 +1.203526e+00 +5.887272e+02 -1.509636e+01     Pix 31 76
+4.314002e-03 +1.199225e+00 +5.945157e+02 -2.106985e+01     Pix 31 77
+4.385778e-03 +1.181084e+00 +5.891733e+02 -1.528253e+01     Pix 31 78
+3.642265e-03 +1.161664e+00 +6.006405e+02 -2.827260e+01     Pix 31 79
+4.415790e-03 +1.125047e+00 +5.863757e+02 +9.610479e+01     Pix 32  0
+4.489457e-03 +1.186203e+00 +5.775724e+02 +9.451844e+01     Pix 32  1
+4.838210e-03 +1.140832e+00 +5.732641e+02 +9.250650e+01     Pix 32  2
+4.631314e-03 +1.158704e+00 +5.847975e+02 +8.814225e+01     Pix 32  3
+4.778785e-03 +1.094296e+00 +5.772558e+02 +9.420849e+01     Pix 32  4
+4.834644e-03 +1.118631e+00 +5.589095e+02 +1.082691e+02     Pix 32  5
+4.790129e-03 +1.129297e+00 +5.829628e+02 +9.540193e+01     Pix 32  6
+4.758143e-03 +1.182886e+00 +5.681850e+02 +1.038988e+02     Pix 32  7
+4.785571e-03 +1.159514e+00 +5.745570e+02 +9.335135e+01     Pix 32  8
+4.765937e-03 +1.144376e+00 +5.823045e+02 +8.449968e+01     Pix 32  9
+4.860884e-03 +1.158392e+00 +5.661999e+02 +9.533044e+01     Pix 32 10
+4.701223e-03 +1.101247e+00 +5.728975e+02 +9.049298e+01     Pix 32 11
+4.699757e-03 +1.146370e+00 +5.825643e+02 +8.484565e+01     Pix 32 12
+4.789495e-03 +1.133636e+00 +5.751643e+02 +9.355880e+01     Pix 32 13
+4.675948e-03 +1.102942e+00 +5.797264e+02 +8.458260e+01     Pix 32 14
+4.652604e-03 +1.138187e+00 +5.823036e+02 +8.323701e+01     Pix 32 15
+4.458842e-03 +1.108583e+00 +5.859217e+02 +7.630827e+01     Pix 32 16
+4.709446e-03 +1.138958e+00 +5.853037e+02 +7.403901e+01     Pix 32 17
+4.730253e-03 +1.138857e+00 +5.766174e+02 +9.026214e+01     Pix 32 18
+4.591143e-03 +1.089884e+00 +5.865361e+02 +7.861725e+01     Pix 32 19
+4.602010e-03 +1.118649e+00 +5.840950e+02 +7.718190e+01     Pix 32 20
+4.681925e-03 +1.112848e+00 +5.854560e+02 +8.118545e+01     Pix 32 21
+4.839965e-03 +1.123261e+00 +5.688606e+02 +9.461211e+01     Pix 32 22
+4.589150e-03 +1.114796e+00 +5.854364e+02 +7.284032e+01     Pix 32 23
+4.702447e-03 +1.096098e+00 +5.831588e+02 +8.543705e+01     Pix 32 24
+4.668946e-03 +1.144021e+00 +5.917760e+02 +7.145046e+01     Pix 32 25
+4.498487e-03 +1.105656e+00 +5.951884e+02 +6.824351e+01     Pix 32 26
+4.702687e-03 +1.137305e+00 +5.828908e+02 +8.265594e+01     Pix 32 27
+4.667552e-03 +1.116603e+00 +5.882186e+02 +7.450504e+01     Pix 32 28
+4.657609e-03 +1.139483e+00 +5.772833e+02 +8.172038e+01     Pix 32 29
+4.651016e-03 +1.105408e+00 +5.953635e+02 +7.008312e+01     Pix 32 30
+4.693272e-03 +1.137088e+00 +5.800237e+02 +8.392249e+01     Pix 32 31
+4.526411e-03 +1.111622e+00 +5.907976e+02 +6.834180e+01     Pix 32 32
+4.465248e-03 +1.130373e+00 +5.884803e+02 +7.530663e+01     Pix 32 33
+4.591365e-03 +1.157190e+00 +5.812916e+02 +7.811958e+01     Pix 32 34
+4.459290e-03 +1.123703e+00 +5.939607e+02 +6.445579e+01     Pix 32 35
+4.595954e-03 +1.100888e+00 +5.867502e+02 +7.813312e+01     Pix 32 36
+4.463148e-03 +1.101372e+00 +5.937634e+02 +6.925450e+01     Pix 32 37
+4.525621e-03 +1.102228e+00 +5.889081e+02 +7.067104e+01     Pix 32 38
+4.656328e-03 +1.139489e+00 +5.803383e+02 +8.347117e+01     Pix 32 39
+4.545380e-03 +1.085538e+00 +5.909743e+02 +6.991670e+01     Pix 32 40
+4.633222e-03 +1.068979e+00 +5.829579e+02 +8.141138e+01     Pix 32 41
+4.503832e-03 +1.106299e+00 +6.002636e+02 +6.746944e+01     Pix 32 42
+4.586027e-03 +1.130366e+00 +5.828528e+02 +8.244305e+01     Pix 32 43
+4.586777e-03 +1.123139e+00 +5.823536e+02 +7.977558e+01     Pix 32 44
+4.503215e-03 +1.121484e+00 +5.849239e+02 +7.581426e+01     Pix 32 45
+4.738156e-03 +1.155416e+00 +5.787412e+02 +7.977420e+01     Pix 32 46
+4.665297e-03 +1.107444e+00 +5.832556e+02 +7.249950e+01     Pix 32 47
+4.700540e-03 +1.095717e+00 +5.833017e+02 +8.216279e+01     Pix 32 48
+4.498794e-03 +1.145729e+00 +5.944132e+02 +6.310034e+01     Pix 32 49
+4.527328e-03 +1.117230e+00 +5.855794e+02 +7.301515e+01     Pix 32 50
+4.616098e-03 +1.104258e+00 +5.869970e+02 +7.279066e+01     Pix 32 51
+4.586697e-03 +1.086669e+00 +5.852234e+02 +7.359318e+01     Pix 32 52
+4.519401e-03 +1.077492e+00 +5.856658e+02 +6.898727e+01     Pix 32 53
+4.478155e-03 +1.128356e+00 +5.977756e+02 +6.539927e+01     Pix 32 54
+4.383540e-03 +1.128669e+00 +5.913238e+02 +7.006857e+01     Pix 32 55
+4.397379e-03 +1.116483e+00 +5.964190e+02 +5.942951e+01     Pix 32 56
+4.490529e-03 +1.105875e+00 +5.965317e+02 +6.450372e+01     Pix 32 57
+4.390218e-03 +1.093515e+00 +5.970885e+02 +6.303723e+01     Pix 32 58
+4.367587e-03 +1.115311e+00 +5.891722e+02 +6.757697e+01     Pix 32 59
+4.380837e-03 +1.118779e+00 +5.956012e+02 +6.815910e+01     Pix 32 60
+4.591137e-03 +1.087348e+00 +5.836028e+02 +7.922806e+01     Pix 32 61
+4.571238e-03 +1.126694e+00 +5.796763e+02 +7.763285e+01     Pix 32 62
+4.384332e-03 +1.135062e+00 +6.015352e+02 +6.128859e+01     Pix 32 63
+4.446685e-03 +1.140787e+00 +5.941835e+02 +6.426797e+01     Pix 32 64
+4.543997e-03 +1.118216e+00 +5.830784e+02 +7.410668e+01     Pix 32 65
+4.450504e-03 +1.110675e+00 +5.942499e+02 +6.786208e+01     Pix 32 66
+4.522538e-03 +1.102622e+00 +5.883684e+02 +7.724157e+01     Pix 32 67
+4.468805e-03 +1.144004e+00 +5.973047e+02 +6.067789e+01     Pix 32 68
+4.276534e-03 +1.127628e+00 +6.063662e+02 +5.220604e+01     Pix 32 69
+4.483309e-03 +1.109491e+00 +5.893828e+02 +7.207783e+01     Pix 32 70
+4.489758e-03 +1.083837e+00 +5.901155e+02 +6.723372e+01     Pix 32 71
+4.291875e-03 +1.100523e+00 +6.121199e+02 +5.245618e+01     Pix 32 72
+4.227933e-03 +1.117877e+00 +6.075616e+02 +5.395699e+01     Pix 32 73
+4.493897e-03 +1.134358e+00 +5.874322e+02 +7.164439e+01     Pix 32 74
+4.451609e-03 +1.114879e+00 +5.961944e+02 +6.871849e+01     Pix 32 75
+4.423919e-03 +1.082297e+00 +5.963546e+02 +6.284000e+01     Pix 32 76
+4.369648e-03 +1.121587e+00 +5.887513e+02 +7.284377e+01     Pix 32 77
+4.417962e-03 +1.114226e+00 +5.954672e+02 +6.889902e+01     Pix 32 78
+3.658166e-03 +1.112340e+00 +6.022896e+02 +5.872747e+01     Pix 32 79
+4.263862e-03 +1.127938e+00 +5.951246e+02 +8.807741e+01     Pix 33  0
+4.626709e-03 +1.174536e+00 +5.822811e+02 +9.219189e+01     Pix 33  1
+4.699413e-03 +1.194534e+00 +5.823255e+02 +8.900740e+01     Pix 33  2
+4.772720e-03 +1.190481e+00 +5.835870e+02 +8.790986e+01     Pix 33  3
+4.729946e-03 +1.173037e+00 +5.826473e+02 +8.881145e+01     Pix 33  4
+4.756203e-03 +1.191586e+00 +5.742081e+02 +9.301707e+01     Pix 33  5
+4.882766e-03 +1.196238e+00 +5.713118e+02 +1.033494e+02     Pix 33  6
+4.785534e-03 +1.150584e+00 +5.786889e+02 +9.213348e+01     Pix 33  7
+4.807502e-03 +1.164220e+00 +5.723538e+02 +1.006589e+02     Pix 33  8
+4.818084e-03 +1.170329e+00 +5.751367e+02 +8.985944e+01     Pix 33  9
+4.822528e-03 +1.222246e+00 +5.748122e+02 +8.648426e+01     Pix 33 10
+4.872703e-03 +1.174268e+00 +5.699638e+02 +9.244486e+01     Pix 33 11
+4.854155e-03 +1.182825e+00 +5.755751e+02 +9.108462e+01     Pix 33 12
+4.740464e-03 +1.164935e+00 +5.774623e+02 +8.891868e+01     Pix 33 13
+4.616337e-03 +1.136342e+00 +5.853046e+02 +7.972430e+01     Pix 33 14
+4.772942e-03 +1.152853e+00 +5.797922e+02 +8.280423e+01     Pix 33 15
+4.765779e-03 +1.171603e+00 +5.798556e+02 +8.167570e+01     Pix 33 16
+4.728076e-03 +1.131278e+00 +5.837136e+02 +7.768748e+01     Pix 33 17
+4.773225e-03 +1.153185e+00 +5.805001e+02 +8.595412e+01     Pix 33 18
+4.564403e-03 +1.153862e+00 +5.848254e+02 +8.068422e+01     Pix 33 19
+4.492094e-03 +1.138775e+00 +5.940530e+02 +6.991625e+01     Pix 33 20
+4.702792e-03 +1.192357e+00 +5.824517e+02 +8.396651e+01     Pix 33 21
+4.619375e-03 +1.200795e+00 +5.798611e+02 +8.382570e+01     Pix 33 22
+4.732910e-03 +1.186111e+00 +5.783722e+02 +8.530165e+01     Pix 33 23
+4.718273e-03 +1.179213e+00 +5.855777e+02 +8.174872e+01     Pix 33 24
+4.619366e-03 +1.184452e+00 +5.912002e+02 +7.570491e+01     Pix 33 25
+4.861119e-03 +1.172867e+00 +5.708800e+02 +9.473333e+01     Pix 33 26
+4.673536e-03 +1.170109e+00 +5.780398e+02 +8.782392e+01     Pix 33 27
+4.781659e-03 +1.188185e+00 +5.737554e+02 +8.776769e+01     Pix 33 28
+4.700489e-03 +1.187308e+00 +5.795099e+02 +8.201398e+01     Pix 33 29
+4.797875e-03 +1.210591e+00 +5.742710e+02 +9.228594e+01     Pix 33 30
+4.761070e-03 +1.153399e+00 +5.796135e+02 +8.453014e+01     Pix 33 31
+4.630883e-03 +1.169346e+00 +5.843188e+02 +7.856707e+01     Pix 33 32
+4.615226e-03 +1.159467e+00 +5.869373e+02 +7.616974e+01     Pix 33 33
+4.706357e-03 +1.151397e+00 +5.797722e+02 +8.195815e+01     Pix 33 34
+4.604885e-03 +1.165963e+00 +5.830968e+02 +7.903421e+01     Pix 33 35
+4.637930e-03 +1.166828e+00 +5.807206e+02 +8.456594e+01     Pix 33 36
+4.736945e-03 +1.171818e+00 +5.731788e+02 +9.216103e+01     Pix 33 37
+4.562371e-03 +1.166716e+00 +5.905771e+02 +7.298538e+01     Pix 33 38
+4.708279e-03 +1.140247e+00 +5.791265e+02 +8.829673e+01     Pix 33 39
+4.601354e-03 +1.157799e+00 +5.906536e+02 +7.171945e+01     Pix 33 40
+4.604514e-03 +1.155617e+00 +5.898174e+02 +7.005640e+01     Pix 33 41
+4.603433e-03 +1.162922e+00 +5.873683e+02 +7.782519e+01     Pix 33 42
+4.558092e-03 +1.131833e+00 +5.897799e+02 +7.633443e+01     Pix 33 43
+4.647361e-03 +1.146196e+00 +5.778053e+02 +8.937927e+01     Pix 33 44
+4.519453e-03 +1.178133e+00 +5.919973e+02 +6.549630e+01     Pix 33 45
+4.848262e-03 +1.158109e+00 +5.768354e+02 +8.196496e+01     Pix 33 46
+4.705888e-03 +1.182320e+00 +5.792269e+02 +7.723884e+01     Pix 33 47
+4.592431e-03 +1.158372e+00 +5.984428e+02 +6.180130e+01     Pix 33 48
+4.485471e-03 +1.189546e+00 +5.848672e+02 +7.841880e+01     Pix 33 49
+4.643317e-03 +1.146775e+00 +5.862256e+02 +7.422154e+01     Pix 33 50
+4.569260e-03 +1.132133e+00 +5.872778e+02 +7.176264e+01     Pix 33 51
+4.523728e-03 +1.184348e+00 +5.929021e+02 +6.313781e+01     Pix 33 52
+4.551545e-03 +1.156812e+00 +5.957000e+02 +5.721192e+01     Pix 33 53
+4.681994e-03 +1.183564e+00 +5.884366e+02 +7.241059e+01     Pix 33 54
+4.601389e-03 +1.163086e+00 +5.808388e+02 +7.963321e+01     Pix 33 55
+4.541201e-03 +1.178153e+00 +5.794739e+02 +7.973676e+01     Pix 33 56
+4.464907e-03 +1.167067e+00 +5.950263e+02 +6.482424e+01     Pix 33 57
+4.605790e-03 +1.147340e+00 +5.827830e+02 +7.761226e+01     Pix 33 58
+4.397092e-03 +1.157680e+00 +5.861528e+02 +7.170824e+01     Pix 33 59
+4.510968e-03 +1.186990e+00 +5.898022e+02 +7.309758e+01     Pix 33 60
+4.528433e-03 +1.182773e+00 +5.864450e+02 +7.463019e+01     Pix 33 61
+4.448181e-03 +1.153439e+00 +5.901897e+02 +7.189185e+01     Pix 33 62
+4.543302e-03 +1.142924e+00 +5.829834e+02 +7.896708e+01     Pix 33 63
+4.366011e-03 +1.171145e+00 +5.942072e+02 +6.492704e+01     Pix 33 64
+4.470585e-03 +1.198509e+00 +5.887248e+02 +6.837901e+01     Pix 33 65
+4.323947e-03 +1.147656e+00 +6.011844e+02 +6.129459e+01     Pix 33 66
+4.378701e-03 +1.183410e+00 +5.960181e+02 +6.505742e+01     Pix 33 67
+4.528004e-03 +1.168889e+00 +5.844702e+02 +7.579787e+01     Pix 33 68
+4.412134e-03 +1.182027e+00 +5.932636e+02 +6.710216e+01     Pix 33 69
+4.385082e-03 +1.147724e+00 +5.987665e+02 +5.723558e+01     Pix 33 70
+4.433764e-03 +1.092389e+00 +5.888923e+02 +7.112702e+01     Pix 33 71
+4.404235e-03 +1.175455e+00 +5.924685e+02 +6.836119e+01     Pix 33 72
+4.296160e-03 +1.155851e+00 +6.028601e+02 +5.802893e+01     Pix 33 73
+4.365623e-03 +1.162202e+00 +5.901625e+02 +7.144345e+01     Pix 33 74
+4.455739e-03 +1.151329e+00 +5.929498e+02 +6.868451e+01     Pix 33 75
+4.418342e-03 +1.135390e+00 +5.937404e+02 +6.770212e+01     Pix 33 76
+4.410708e-03 +1.117929e+00 +5.913119e+02 +7.280417e+01     Pix 33 77
+4.338993e-03 +1.140459e+00 +6.082474e+02 +5.745159e+01     Pix 33 78
+3.675323e-03 +1.126983e+00 +6.116654e+02 +4.998549e+01     Pix 33 79
+4.597482e-03 +1.169620e+00 +5.705829e+02 +1.415197e+02     Pix 34  0
+4.631071e-03 +1.146524e+00 +5.769918e+02 +1.385658e+02     Pix 34  1
+4.751376e-03 +1.098388e+00 +5.702763e+02 +1.369681e+02     Pix 34  2
+4.691457e-03 +1.102192e+00 +5.686815e+02 +1.466186e+02     Pix 34  3
+4.714255e-03 +1.115973e+00 +5.802949e+02 +1.288836e+02     Pix 34  4
+4.909296e-03 +1.138960e+00 +5.619763e+02 +1.449730e+02     Pix 34  5
+4.772517e-03 +1.123383e+00 +5.780762e+02 +1.337302e+02     Pix 34  6
+4.800757e-03 +1.159927e+00 +5.751081e+02 +1.358004e+02     Pix 34  7
+4.901332e-03 +1.109104e+00 +5.659816e+02 +1.420883e+02     Pix 34  8
+4.737459e-03 +1.116057e+00 +5.767502e+02 +1.274230e+02     Pix 34  9
+4.742189e-03 +1.167965e+00 +5.762848e+02 +1.223120e+02     Pix 34 10
+4.759213e-03 +1.153841e+00 +5.675389e+02 +1.310229e+02     Pix 34 11
+4.761146e-03 +1.133404e+00 +5.700366e+02 +1.373093e+02     Pix 34 12
+4.710355e-03 +1.151274e+00 +5.799435e+02 +1.243032e+02     Pix 34 13
+4.711415e-03 +1.136652e+00 +5.699244e+02 +1.309141e+02     Pix 34 14
+4.835982e-03 +1.145535e+00 +5.722116e+02 +1.292851e+02     Pix 34 15
+4.616102e-03 +1.127157e+00 +5.885392e+02 +1.123921e+02     Pix 34 16
+4.812540e-03 +1.142046e+00 +5.707025e+02 +1.283904e+02     Pix 34 17
+4.749152e-03 +1.131515e+00 +5.746652e+02 +1.309946e+02     Pix 34 18
+4.522722e-03 +1.120551e+00 +5.895215e+02 +1.106191e+02     Pix 34 19
+4.630464e-03 +1.126830e+00 +5.761310e+02 +1.244835e+02     Pix 34 20
+4.545997e-03 +1.128678e+00 +5.892598e+02 +1.147836e+02     Pix 34 21
+4.678297e-03 +1.110397e+00 +5.780992e+02 +1.252239e+02     Pix 34 22
+4.658276e-03 +1.083297e+00 +5.846608e+02 +1.135984e+02     Pix 34 23
+4.532107e-03 +1.101626e+00 +5.992613e+02 +1.079306e+02     Pix 34 24
+4.769125e-03 +1.121778e+00 +5.765547e+02 +1.245788e+02     Pix 34 25
+4.636026e-03 +1.095441e+00 +5.831047e+02 +1.161658e+02     Pix 34 26
+4.600325e-03 +1.109892e+00 +5.892490e+02 +1.129705e+02     Pix 34 27
+4.495142e-03 +1.114695e+00 +5.877203e+02 +1.132376e+02     Pix 34 28
+4.530644e-03 +1.099655e+00 +5.843414e+02 +1.134427e+02     Pix 34 29
+4.586486e-03 +1.089111e+00 +5.964789e+02 +1.075260e+02     Pix 34 30
+4.439120e-03 +1.103696e+00 +5.883399e+02 +1.136646e+02     Pix 34 31
+4.529377e-03 +1.085272e+00 +5.868904e+02 +1.106550e+02     Pix 34 32
+4.516544e-03 +1.123173e+00 +5.922511e+02 +1.083391e+02     Pix 34 33
+4.614689e-03 +1.123746e+00 +5.818600e+02 +1.168028e+02     Pix 34 34
+4.667336e-03 +1.077694e+00 +5.797184e+02 +1.162179e+02     Pix 34 35
+4.567593e-03 +1.118273e+00 +5.914158e+02 +1.114831e+02     Pix 34 36
+4.606945e-03 +1.130044e+00 +5.838379e+02 +1.180380e+02     Pix 34 37
+4.514289e-03 +1.123891e+00 +5.881203e+02 +1.097535e+02     Pix 34 38
+4.642783e-03 +1.112230e+00 +5.922985e+02 +1.099964e+02     Pix 34 39
+4.570633e-03 +1.084332e+00 +5.821590e+02 +1.185921e+02     Pix 34 40
+4.495874e-03 +1.098954e+00 +5.906650e+02 +1.067736e+02     Pix 34 41
+4.645977e-03 +1.105744e+00 +5.820430e+02 +1.255662e+02     Pix 34 42
+4.553169e-03 +1.122066e+00 +5.851820e+02 +1.171832e+02     Pix 34 43
+4.497007e-03 +1.086522e+00 +5.920387e+02 +1.071815e+02     Pix 34 44
+4.507607e-03 +1.083751e+00 +5.886750e+02 +1.110767e+02     Pix 34 45
+4.598841e-03 +1.098455e+00 +5.839587e+02 +1.114558e+02     Pix 34 46
+4.600803e-03 +1.080770e+00 +5.823950e+02 +1.125040e+02     Pix 34 47
+4.430491e-03 +1.108266e+00 +5.981867e+02 +1.020943e+02     Pix 34 48
+4.506390e-03 +1.097752e+00 +5.887208e+02 +1.120325e+02     Pix 34 49
+4.465029e-03 +1.063347e+00 +5.914104e+02 +1.048197e+02     Pix 34 50
+4.385090e-03 +1.095431e+00 +5.972869e+02 +1.016376e+02     Pix 34 51
+4.466556e-03 +1.116420e+00 +5.987549e+02 +9.321859e+01     Pix 34 52
+4.581325e-03 +1.098773e+00 +5.888147e+02 +1.036848e+02     Pix 34 53
+4.630241e-03 +1.086298e+00 +5.846679e+02 +1.139169e+02     Pix 34 54
+4.519182e-03 +1.068560e+00 +5.975135e+02 +9.864254e+01     Pix 34 55
+4.520964e-03 +1.063472e+00 +5.945495e+02 +1.010312e+02     Pix 34 56
+4.512519e-03 +1.115082e+00 +5.923780e+02 +1.061896e+02     Pix 34 57
+4.479258e-03 +1.098522e+00 +5.912086e+02 +1.044570e+02     Pix 34 58
+4.460894e-03 +1.128830e+00 +5.834732e+02 +1.099046e+02     Pix 34 59
+4.314222e-03 +1.060294e+00 +6.034403e+02 +1.003577e+02     Pix 34 60
+4.374810e-03 +1.112630e+00 +6.048117e+02 +9.351398e+01     Pix 34 61
+4.318272e-03 +1.080851e+00 +5.977888e+02 +9.800466e+01     Pix 34 62
+4.394921e-03 +1.073095e+00 +5.950278e+02 +1.084038e+02     Pix 34 63
+4.357336e-03 +1.074127e+00 +5.956406e+02 +1.008247e+02     Pix 34 64
+4.309133e-03 +1.075568e+00 +5.984809e+02 +9.478382e+01     Pix 34 65
+4.416663e-03 +1.077278e+00 +5.934604e+02 +1.111554e+02     Pix 34 66
+4.407672e-03 +1.083350e+00 +5.967579e+02 +1.029660e+02     Pix 34 67
+4.481168e-03 +1.097998e+00 +5.932923e+02 +1.032040e+02     Pix 34 68
+4.377727e-03 +1.114869e+00 +5.910336e+02 +1.071839e+02     Pix 34 69
+4.254484e-03 +1.068963e+00 +5.971470e+02 +1.006995e+02     Pix 34 70
+4.437842e-03 +1.119506e+00 +5.807980e+02 +1.146006e+02     Pix 34 71
+4.434431e-03 +1.070594e+00 +6.020761e+02 +1.005464e+02     Pix 34 72
+4.402547e-03 +1.094069e+00 +5.930275e+02 +1.083261e+02     Pix 34 73
+4.269809e-03 +1.103672e+00 +6.055628e+02 +9.059050e+01     Pix 34 74
+4.243775e-03 +1.106668e+00 +6.020489e+02 +9.930041e+01     Pix 34 75
+4.415648e-03 +1.093933e+00 +5.857591e+02 +1.159388e+02     Pix 34 76
+4.217583e-03 +1.102371e+00 +6.034993e+02 +9.186051e+01     Pix 34 77
+4.348818e-03 +1.048379e+00 +5.979590e+02 +1.092253e+02     Pix 34 78
+3.715718e-03 +1.103817e+00 +6.020737e+02 +9.294801e+01     Pix 34 79
+4.285572e-03 +1.100352e+00 +5.964699e+02 +1.264074e+02     Pix 35  0
+4.677816e-03 +1.128498e+00 +5.824737e+02 +1.276747e+02     Pix 35  1
+4.766686e-03 +1.141479e+00 +5.722398e+02 +1.363552e+02     Pix 35  2
+4.776707e-03 +1.176205e+00 +5.791024e+02 +1.270056e+02     Pix 35  3
+4.857683e-03 +1.171301e+00 +5.709336e+02 +1.361117e+02     Pix 35  4
+4.751334e-03 +1.176477e+00 +5.735208e+02 +1.334635e+02     Pix 35  5
+4.748823e-03 +1.134347e+00 +5.821227e+02 +1.314355e+02     Pix 35  6
+4.961005e-03 +1.201799e+00 +5.590966e+02 +1.499460e+02     Pix 35  7
+4.928158e-03 +1.136783e+00 +5.637406e+02 +1.447754e+02     Pix 35  8
+4.719625e-03 +1.182358e+00 +5.784607e+02 +1.210403e+02     Pix 35  9
+4.766515e-03 +1.198622e+00 +5.718516e+02 +1.269382e+02     Pix 35 10
+4.721109e-03 +1.169872e+00 +5.886337e+02 +1.093085e+02     Pix 35 11
+4.595625e-03 +1.164127e+00 +5.856716e+02 +1.191991e+02     Pix 35 12
+4.782637e-03 +1.187146e+00 +5.803065e+02 +1.235320e+02     Pix 35 13
+4.862122e-03 +1.185030e+00 +5.711642e+02 +1.301740e+02     Pix 35 14
+4.745019e-03 +1.163555e+00 +5.794702e+02 +1.219578e+02     Pix 35 15
+4.825418e-03 +1.149123e+00 +5.756647e+02 +1.234650e+02     Pix 35 16
+4.944962e-03 +1.145269e+00 +5.688553e+02 +1.294639e+02     Pix 35 17
+4.759690e-03 +1.159697e+00 +5.759114e+02 +1.283458e+02     Pix 35 18
+4.804757e-03 +1.178619e+00 +5.778428e+02 +1.222609e+02     Pix 35 19
+4.694490e-03 +1.158243e+00 +5.775311e+02 +1.252322e+02     Pix 35 20
+4.725763e-03 +1.145649e+00 +5.785386e+02 +1.244866e+02     Pix 35 21
+4.737106e-03 +1.152349e+00 +5.841067e+02 +1.191699e+02     Pix 35 22
+4.806402e-03 +1.157487e+00 +5.810403e+02 +1.179350e+02     Pix 35 23
+4.660795e-03 +1.140221e+00 +5.836379e+02 +1.211890e+02     Pix 35 24
+4.826733e-03 +1.134853e+00 +5.730219e+02 +1.312859e+02     Pix 35 25
+4.698324e-03 +1.120740e+00 +5.856152e+02 +1.218066e+02     Pix 35 26
+4.736169e-03 +1.154195e+00 +5.790959e+02 +1.218095e+02     Pix 35 27
+4.939696e-03 +1.172971e+00 +5.662895e+02 +1.330844e+02     Pix 35 28
+4.784161e-03 +1.142858e+00 +5.726157e+02 +1.282726e+02     Pix 35 29
+4.731187e-03 +1.130866e+00 +5.793729e+02 +1.259579e+02     Pix 35 30
+4.673542e-03 +1.098732e+00 +5.797859e+02 +1.246678e+02     Pix 35 31
+4.608144e-03 +1.135957e+00 +5.883961e+02 +1.131032e+02     Pix 35 32
+4.661493e-03 +1.131151e+00 +5.819008e+02 +1.193098e+02     Pix 35 33
+4.636237e-03 +1.182025e+00 +5.822266e+02 +1.174361e+02     Pix 35 34
+4.713755e-03 +1.135688e+00 +5.813004e+02 +1.167387e+02     Pix 35 35
+4.666907e-03 +1.124804e+00 +5.853333e+02 +1.184530e+02     Pix 35 36
+4.700245e-03 +1.135837e+00 +5.809012e+02 +1.203641e+02     Pix 35 37
+4.695731e-03 +1.133764e+00 +5.794793e+02 +1.215729e+02     Pix 35 38
+4.609545e-03 +1.107087e+00 +5.904876e+02 +1.130396e+02     Pix 35 39
+4.635353e-03 +1.136672e+00 +5.876883e+02 +1.124805e+02     Pix 35 40
+4.513345e-03 +1.128215e+00 +5.888581e+02 +1.121780e+02     Pix 35 41
+4.644908e-03 +1.168033e+00 +5.898043e+02 +1.126454e+02     Pix 35 42
+4.845949e-03 +1.133249e+00 +5.737940e+02 +1.302168e+02     Pix 35 43
+4.702693e-03 +1.131795e+00 +5.813054e+02 +1.204114e+02     Pix 35 44
+4.725520e-03 +1.147079e+00 +5.814478e+02 +1.181926e+02     Pix 35 45
+4.784525e-03 +1.150215e+00 +5.757524e+02 +1.231485e+02     Pix 35 46
+4.672581e-03 +1.162582e+00 +5.832812e+02 +1.117941e+02     Pix 35 47
+4.532164e-03 +1.176302e+00 +5.975798e+02 +1.007601e+02     Pix 35 48
+4.658542e-03 +1.141561e+00 +5.847274e+02 +1.164039e+02     Pix 35 49
+4.710049e-03 +1.147434e+00 +5.866774e+02 +1.114278e+02     Pix 35 50
+4.628107e-03 +1.165907e+00 +5.867903e+02 +1.082732e+02     Pix 35 51
+4.650302e-03 +1.135264e+00 +5.919672e+02 +1.039946e+02     Pix 35 52
+4.593250e-03 +1.123412e+00 +5.871626e+02 +1.083285e+02     Pix 35 53
+4.609130e-03 +1.149266e+00 +5.823677e+02 +1.155227e+02     Pix 35 54
+4.619674e-03 +1.159610e+00 +5.908079e+02 +1.049774e+02     Pix 35 55
+4.526154e-03 +1.130886e+00 +5.935434e+02 +1.042548e+02     Pix 35 56
+4.521807e-03 +1.128297e+00 +5.934810e+02 +1.055280e+02     Pix 35 57
